customer_account_number,to_recipient_customer_account,old_balance,transaction_amount,new_balance,tp_recipient_customer_account_balance,transaction_time_in_ms,transaction_frequency,average_transaction_amount,account_age_days,method_of_transaction,transaction_currency,location_data,device_used,kyc_status,label_for_fraud,smurfing_indicator,previous_fraud_flag,transaction_id,timestamp,IFSC CODE,IP ADDRESS,MAC address,NARRATION,ECOMMERCE PLATFORM,,,,,,,,,,,,,,,,,,,
64961,67534,122685.82,41318.13,81367.69,12843.99,559,6,-753.78,563,0,INR,Chile,Desktop,NONE,0,0,1,T00001295,05-04-2025 20:17,ICIC0000456,87.94.88.205,1B:F2:FB:41:9E:7E,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
31458,42737,62644.75,7640.32,55004.43,54711.04,642,3,2645.04,604,7,INR,Greenland,Mobile,FULL,1,1,1,T00001296,05-04-2025 20:17,SBIN0000234,68.209.168.132,84:BA:32:DC:22:18,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
39828,14036,87838.51,17854.65,69983.86,52335.72,984,8,-1177.87,212,6,INR,India,Laptop,PARTIAL,0,1,0,T00001297,05-04-2025 20:17,ICIC0000889,152.158.21.50,3D:C4:FE:72:ED:4D,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
51461,48867,31850.44,46778.29,-14927.85,27558.48,701,10,-1933.55,1600,1,INR,Niger,POS,NONE,0,1,0,T00001298,05-04-2025 20:17,SBIN0000234,239.251.72.205,39:F3:E5:88:C0:B9,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
84782,53512,132615.41,7602.21,125013.2,82588.14,838,10,2858.52,1874,5,INR,United Arab Emirates,Tablet,NONE,1,1,1,T00001299,05-04-2025 20:17,ICIC0000456,32.229.105.225,FB:C8:04:6E:D1:54,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
35651,63425,136061.5,8945.69,127115.81,84734.17,642,8,-1814.65,732,4,INR,Cyprus,Mobile,NONE,0,0,0,T00001300,05-04-2025 20:17,SBIN0001234,0.224.107.196,2D:78:9A:86:20:72,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
20437,70000,104399.34,36101.54,68297.8,23843.14,741,3,842.66,2845,4,INR,El Salvador,Mobile,NONE,0,0,0,T00001301,05-04-2025 20:17,HDFC0001234,202.35.69.137,43:23:10:CD:16:DE,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
39828,29830,17300.37,8211.62,9088.75,95700.38,630,1,1189.51,564,7,INR,Isle of Man,Tablet,NONE,1,0,0,T00001302,05-04-2025 20:17,ICIC0000456,105.65.172.84,0A:B8:AD:3D:19:A2,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
30033,38897,90212.92,35732.54,54480.38,99896.21,933,10,1287.04,1678,1,INR,Montserrat,Desktop,NONE,1,0,0,T00001303,05-04-2025 20:17,ICIC0000456,64.217.17.192,FF:E0:2D:A5:05:63,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
70762,99441,131339.16,27649.5,103689.66,60319.44,501,2,1483.35,1341,1,INR,Romania,Tablet,PARTIAL,0,1,1,T00001304,05-04-2025 20:17,ICIC0000456,168.199.10.128,E7:54:BA:0C:58:89,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
71631,90121,132853.57,39484.75,93368.82,99293.58,902,4,2415.84,573,2,INR,Pakistan,Tablet,FULL,1,1,0,T00001305,05-04-2025 20:17,SBIN0001234,222.186.247.156,2A:8B:A7:C8:9B:4B,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
71143,58140,64906.93,27277.22,37629.71,95386.77,519,2,166.94,2523,4,INR,Cape Verde,POS,PARTIAL,1,0,0,T00001306,05-04-2025 20:17,HDFC0001234,41.193.10.188,91:9E:5F:A8:E5:4C,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
63964,15252,73751.92,49358.7,24393.22,35325.39,863,7,-426.3,2033,7,INR,Portugal,POS,NONE,0,0,0,T00001307,05-04-2025 20:17,ICIC0000889,209.222.169.214,78:5B:7E:5A:3B:0F,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
31458,64026,139332.43,40878.12,98454.31,98282.56,506,5,-1401.97,2442,5,INR,Cyprus,ATM,PARTIAL,0,0,1,T00001308,05-04-2025 20:17,SBIN0001234,1.236.52.226,29:E6:E3:7C:1A:44,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
63457,26166,16657.79,36250.86,-19593.07,99900.86,599,2,-39.4,2123,1,INR,Isle of Man,Laptop,PARTIAL,1,1,0,T00001309,05-04-2025 20:18,SBIN0000234,7.163.226.190,B9:C4:F9:1C:BE:36,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
51551,31147,119583.01,8724.15,110858.86,51166.48,906,6,-977.02,1144,1,INR,Oman,Desktop,NONE,1,0,1,T00001310,05-04-2025 20:18,SBIN0000234,163.130.241.78,38:45:11:7C:F4:61,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
51551,68045,43794.88,33593.45,10201.43,86181.17,874,6,364.4,2880,6,INR,Serbia,Desktop,FULL,1,1,0,T00001311,05-04-2025 20:18,SBIN0001234,193.54.88.241,99:14:6E:EA:35:AC,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
60612,86303,53738.87,35144.39,18594.48,65406.51,956,4,1454.64,2435,6,INR,Pakistan,Mobile,FULL,1,1,1,T00001312,05-04-2025 20:18,ICIC0000456,32.153.37.74,CD:6F:5B:95:70:27,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
65478,66433,132971.8,41043.34,91928.46,99125.87,530,9,604.38,845,6,INR,Central African Republic,Mobile,FULL,1,1,0,T00001313,05-04-2025 20:18,HDFC0001234,197.241.24.133,BB:8B:AA:C6:97:20,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
32392,14087,107137.65,4226.62,102911.03,59898.94,472,7,603.1,441,7,INR,Yemen,ATM,NONE,1,0,0,T00001314,05-04-2025 20:18,ICIC0000456,166.252.125.189,AF:DF:FA:26:0F:7E,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
15049,48875,112003.21,21831.53,90171.68,53227.04,422,4,2215.98,1660,4,INR,French Southern Territories,Mobile,FULL,0,1,0,T00001315,05-04-2025 20:18,SBIN0001234,83.68.220.180,34:35:62:EA:6C:4C,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
64961,18229,102391.14,1162.65,101228.49,47972.92,591,9,-1303.5,410,0,INR,Barbados,Tablet,PARTIAL,1,0,0,T00001316,05-04-2025 20:18,ICIC0000889,9.117.178.69,22:07:18:F4:1A:A2,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
54376,95679,97563.69,36868.53,60695.16,42112.29,416,2,-2194.83,2867,0,INR,Burundi,Desktop,FULL,1,1,1,T00001317,05-04-2025 20:18,SBIN0000234,74.47.142.48,BE:23:CC:EB:E2:FE,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
15049,64259,137059.6,19849.67,117209.93,55106.61,939,8,-1833.56,2434,4,INR,Sierra Leone,Mobile,NONE,0,0,0,T00001318,05-04-2025 20:18,ICIC0000889,16.251.83.143,E4:6A:39:A9:5A:23,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
54376,91715,98215.41,8608.64,89606.77,23388.7,862,7,752.48,436,6,INR,Cape Verde,Laptop,NONE,1,0,0,T00001319,05-04-2025 20:18,ICIC0000456,109.20.195.154,C2:DD:6B:DD:A4:80,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
32392,77622,103273.84,14766.95,88506.89,78650.88,593,7,719.85,2000,4,INR,Egypt,Mobile,PARTIAL,0,0,1,T00001320,05-04-2025 20:18,ICIC0000889,76.124.176.49,E7:5C:DE:3F:B6:91,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
31458,76095,24547.16,38771.34,-14224.18,36625.68,780,9,853.7,1412,1,INR,Guernsey,POS,NONE,1,1,0,T00001321,05-04-2025 20:18,ICIC0000456,4.54.57.141,7E:57:12:29:AC:4C,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
71143,58636,26837.75,16868.49,9969.26,41200.25,545,8,-142.4,1607,8,INR,Poland,Tablet,NONE,1,1,1,T00001322,05-04-2025 20:18,SBIN0000234,202.61.236.196,36:90:51:88:34:6A,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
51461,27475,48217.93,44227.19,3990.74,84559.3,848,9,845.62,2670,1,INR,Norway,Mobile,NONE,1,0,1,T00001323,05-04-2025 20:18,SBIN0000234,174.226.130.152,74:AD:4A:6E:8A:13,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
60612,24510,95814.66,17003.4,78811.26,37695.68,931,1,2344.32,137,6,INR,Pitcairn Islands,Desktop,PARTIAL,1,1,0,T00001324,05-04-2025 20:18,ICIC0000456,125.140.74.57,B5:9C:22:46:E5:B6,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
32392,81107,116744.94,18791.05,97953.89,99499.9,786,2,-445.55,739,3,INR,United States Minor Outlying Islands,Tablet,NONE,1,0,1,T00001325,05-04-2025 20:18,HDFC0001234,214.167.224.209,9C:45:41:9A:FF:34,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
15049,75520,69684.26,15131.2,54553.06,31351.91,401,7,2655.62,2997,4,INR,Nicaragua,Mobile,NONE,0,1,0,T00001326,05-04-2025 20:18,SBIN0001234,105.47.224.41,ED:81:CB:50:CD:6E,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
51461,51540,113303.16,22708.97,90594.19,83664.21,827,7,1246.96,1768,1,INR,Colombia,ATM,NONE,0,0,0,T00001327,05-04-2025 20:18,SBIN0001234,109.203.86.126,DD:3C:11:F0:77:3E,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
84782,87815,20357.49,23130.54,-2773.05,42822.22,684,6,-154.85,2077,8,INR,Sri Lanka,ATM,FULL,0,0,1,T00001328,05-04-2025 20:18,SBIN0001234,141.231.2.76,52:AD:3D:BA:E9:12,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
35651,64264,100577.62,14336.87,86240.75,33239.05,990,5,-1961.11,2250,7,INR,Fiji,Desktop,NONE,1,0,1,T00001329,05-04-2025 20:18,SBIN0001234,9.95.92.16,41:B8:CE:36:8A:EA,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
64961,62136,115100.1,41454.18,73645.92,76083.68,609,10,-1379.81,1520,1,INR,Vietnam,Mobile,PARTIAL,1,0,1,T00001330,05-04-2025 20:18,SBIN0000234,39.36.69.16,D1:26:3B:BE:E7:3E,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
66421,38017,95697.93,1181.53,94516.4,37242.01,559,2,207.78,916,1,INR,Thailand,Mobile,NONE,0,0,1,T00001331,05-04-2025 20:18,SBIN0000234,114.150.65.172,27:7A:7C:A4:A9:27,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
63457,30198,60656.54,2976.58,57679.96,46346.34,586,1,-559.73,1915,7,INR,Taiwan,POS,PARTIAL,1,1,1,T00001332,05-04-2025 20:18,SBIN0001234,243.200.163.127,73:6C:FB:E5:AD:65,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
85738,41091,107516.94,19218.9,88298.04,14394.78,873,2,2838.36,1616,3,INR,Monaco,POS,PARTIAL,0,1,1,T00001333,05-04-2025 20:18,HDFC0001234,15.139.29.177,F4:63:AA:E2:6F:40,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
43766,13524,78671.76,2320.15,76351.61,15534.58,991,9,-2173.87,1588,6,INR,Romania,ATM,NONE,1,1,0,T00001334,05-04-2025 20:18,HDFC0001234,246.254.74.140,9C:19:2B:32:C1:79,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
65478,36304,52314,36098.49,16215.51,61566.07,661,6,943.39,2061,7,INR,Antarctica (the territory South of 60 deg S),Mobile,NONE,0,0,0,T00001335,05-04-2025 20:18,HDFC0001234,97.157.239.145,C6:5A:5A:8A:29:3A,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
12908,21661,99671.38,3402.81,96268.57,43713.88,741,10,-2499.38,2061,1,INR,Marshall Islands,ATM,NONE,1,1,0,T00001336,05-04-2025 20:18,HDFC0001234,82.73.128.161,A3:A5:8A:3E:D7:3F,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
85738,81542,25702.52,36723.87,-11021.35,52876.03,423,1,-2975.92,1757,3,INR,Bolivia,Tablet,PARTIAL,1,0,1,T00001337,05-04-2025 20:18,ICIC0000456,143.101.244.225,BC:91:F0:E3:E1:56,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
71143,89595,59750.51,6914.03,52836.48,48332.26,899,5,-403.21,1541,0,INR,Nauru,Mobile,NONE,0,1,0,T00001338,05-04-2025 20:18,AXIS0000312,48.99.163.126,10:98:0A:A4:10:54,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
51461,46071,39590.49,35533.25,4057.24,93829.54,557,2,724.58,1631,7,INR,Guatemala,Desktop,NONE,0,0,0,T00001339,05-04-2025 20:19,SBIN0001234,240.40.207.190,40:63:F2:B8:B4:2C,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
66421,57840,125297.37,19018.01,106279.36,59763.78,587,8,-1833.73,1056,7,INR,Svalbard & Jan Mayen Islands,ATM,FULL,0,0,1,T00001340,05-04-2025 20:19,ICIC0000889,95.8.60.195,CF:26:1C:21:4A:CE,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
85738,39158,121515.58,42142.03,79373.55,39760.34,501,9,2563.6,2246,3,INR,Guernsey,Mobile,FULL,0,0,1,T00001341,05-04-2025 20:19,SBIN0001234,111.183.52.77,4C:D7:AB:36:25:82,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
20437,92567,37581.55,5406.15,32175.4,44928,649,10,2562.8,824,6,INR,Burundi,Desktop,FULL,1,1,0,T00001342,05-04-2025 20:19,HDFC0001234,227.220.175.155,21:92:EB:79:D7:74,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
32392,21583,15851.88,5348.94,10502.94,80281.88,529,6,-805.44,461,1,INR,Cape Verde,Mobile,FULL,0,0,0,T00001343,05-04-2025 20:19,HDFC0001234,126.153.87.72,7D:77:D7:77:7C:D4,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
84782,13666,64472.01,42481.43,21990.58,45963.83,779,10,790.4,1261,6,INR,Israel,Mobile,FULL,0,0,1,T00001344,05-04-2025 20:19,ICIC0000456,111.231.241.153,C8:3C:0A:D4:9C:F4,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
51551,97363,12273.45,14099.88,-1826.43,99070.08,725,10,-1147.47,2641,1,INR,Honduras,Mobile,PARTIAL,1,1,0,T00001345,05-04-2025 20:19,ICIC0000889,212.32.255.197,57:DE:B2:D7:08:37,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
30033,72228,110724.19,41309.72,69414.47,53120.54,960,8,-2050.57,2692,6,INR,Russian Federation,POS,PARTIAL,1,1,1,T00001346,05-04-2025 20:19,SBIN0001234,77.139.75.231,E8:AE:12:67:76:0F,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
15049,57141,59942.13,4360.05,55582.08,92679.95,864,1,-1788.71,1083,5,INR,Bermuda,Tablet,PARTIAL,1,1,1,T00001347,05-04-2025 20:19,AXIS0000312,12.208.115.222,C8:78:AD:33:D2:6D,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
60612,37494,36758.61,13552.63,23205.98,33552.07,686,1,-1631.8,2331,0,INR,Venezuela,Laptop,PARTIAL,0,0,1,T00001348,05-04-2025 20:19,ICIC0000456,73.5.38.184,98:BA:8A:42:2C:12,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
70762,85353,72721.86,20859.79,51862.07,84408.93,659,8,-2207.25,865,8,INR,Cuba,POS,PARTIAL,0,0,0,T00001349,05-04-2025 20:19,ICIC0000456,164.224.255.228,B4:44:FA:2B:A5:C2,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
88864,18742,144211.89,17114.71,127097.18,24551.63,878,4,-2577.28,1288,4,INR,Sri Lanka,Desktop,PARTIAL,0,1,0,T00001350,05-04-2025 20:19,ICIC0000456,134.5.71.49,0D:0D:58:0A:C1:AA,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
63964,77396,132175.72,8899.38,123276.34,65543.89,906,10,-1318.79,1133,7,INR,Saudi Arabia,POS,PARTIAL,1,0,0,T00001351,05-04-2025 20:19,SBIN0001234,46.226.246.87,73:75:73:4C:0C:5A,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
60612,96341,26988.13,753.8,26234.33,96855.02,553,9,1855.33,1431,3,INR,Equatorial Guinea,Tablet,FULL,1,0,1,T00001352,05-04-2025 20:19,SBIN0001234,37.188.111.210,14:AB:E3:35:DB:BF,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
31458,96250,102279.76,4701.11,97578.65,63925.09,834,1,1948.5,2517,6,INR,Norfolk Island,POS,NONE,1,0,1,T00001353,05-04-2025 20:19,ICIC0000456,127.139.176.143,B8:92:02:71:3B:51,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
54376,70515,121686.76,28744.59,92942.17,57959.58,602,5,-495.34,359,5,INR,Switzerland,Laptop,FULL,1,0,1,T00001354,05-04-2025 20:19,AXIS0000312,169.107.70.253,99:73:E8:64:BF:FA,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
66421,50852,24322.36,1140.27,23182.09,25603.13,586,10,676.11,475,3,INR,French Polynesia,POS,NONE,1,0,0,T00001355,05-04-2025 20:19,HDFC0001234,102.14.107.101,F8:FC:68:14:DA:95,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
45961,24086,107277.99,13901.31,93376.68,10294.77,878,9,-652.05,1050,7,INR,Andorra,Laptop,NONE,1,0,1,T00001356,05-04-2025 20:19,SBIN0000234,107.73.235.7,A4:BC:01:90:83:49,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
12908,72917,96979.27,30351.68,66627.59,68217.41,794,4,-1617.34,2233,7,INR,France,ATM,NONE,1,1,1,T00001357,05-04-2025 20:19,AXIS0000312,233.39.95.130,CC:57:B5:B9:CD:84,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
51551,62962,77731.63,12455.48,65276.15,33429.69,789,3,1534.25,265,5,INR,Eritrea,POS,FULL,1,1,0,T00001358,05-04-2025 20:19,ICIC0000456,30.217.154.61,E0:E4:E5:49:3E:49,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
63457,14512,78098.69,15200.01,62898.68,68828.61,872,3,93.8,2824,5,INR,India,ATM,PARTIAL,1,1,0,T00001359,05-04-2025 20:19,ICIC0000889,251.65.13.186,C8:F8:9D:51:83:37,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
63964,17276,27176.76,12579.46,14597.3,16371.84,667,8,2985.53,2889,5,INR,Argentina,Desktop,FULL,0,1,0,T00001360,05-04-2025 20:19,SBIN0001234,63.62.25.155,77:AF:57:48:03:00,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
60612,30807,19066.54,12771.74,6294.8,30219.23,902,9,-416.68,1324,2,INR,United States Minor Outlying Islands,Laptop,FULL,0,0,0,T00001361,05-04-2025 20:19,AXIS0000312,206.230.62.108,41:D7:99:C7:84:A0,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
32392,86536,148226.91,22040.47,126186.44,65123.15,491,10,2111.43,397,8,INR,United Arab Emirates,Laptop,PARTIAL,0,0,0,T00001362,05-04-2025 20:19,SBIN0000234,67.55.121.47,E9:21:21:CC:C5:13,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
31458,29657,68390.39,7765.83,60624.56,57874.83,822,2,388.39,225,0,INR,Cayman Islands,ATM,NONE,0,0,1,T00001363,05-04-2025 20:19,SBIN0000234,44.23.131.106,72:92:A2:08:80:BA,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
64961,37481,93783.64,15329.64,78454,19450.33,990,1,21.32,1618,3,INR,Slovakia (Slovak Republic),Tablet,PARTIAL,0,0,1,T00001364,05-04-2025 20:19,ICIC0000456,120.167.215.92,17:22:24:8A:92:2C,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
85738,71518,34111.4,31464.82,2646.58,23762.61,694,4,-1815.29,2469,3,INR,Liberia,ATM,NONE,1,0,1,T00001365,05-04-2025 20:19,SBIN0000234,42.238.116.223,87:26:8D:B6:BF:DE,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
12908,29355,79534.7,13469.05,66065.65,59920.56,778,8,788.89,202,0,INR,Puerto Rico,POS,FULL,0,1,0,T00001366,05-04-2025 20:19,ICIC0000889,98.38.221.141,2A:5B:97:DA:D7:C3,User made a normal transfer,null,,,,,,,,,,,,,,,,,,,
63457,38426,16060.99,15763.46,297.53,18077.63,661,2,347.93,1777,6,INR,Korea,Mobile,FULL,0,1,0,T00001367,05-04-2025 20:19,SBIN0000234,142.253.83.132,E7:9B:10:F3:10:AB,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
63457,17612,123893.89,49756.17,74137.72,48583.76,997,5,316.93,2269,2,INR,Bulgaria,Tablet,NONE,1,1,1,T00001368,05-04-2025 20:19,ICIC0000889,186.75.38.89,D2:EB:A7:73:AB:53,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
30033,91828,56519.69,46877.95,9641.74,23845.86,847,1,2359.59,1132,2,INR,Puerto Rico,Desktop,NONE,0,0,0,T00001369,05-04-2025 20:20,AXIS0000312,38.207.56.176,FB:C5:40:31:CB:AE,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
66421,53907,126552.34,43178.9,83373.44,28977.83,723,6,-748.56,983,6,INR,Kiribati,ATM,FULL,0,0,0,T00001370,05-04-2025 20:20,ICIC0000456,137.243.236.77,B7:BC:6D:1B:79:36,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
51551,72703,127829.86,37442.01,90387.85,12771.83,683,5,-1330.38,409,2,INR,Belarus,Laptop,PARTIAL,1,0,0,T00001371,05-04-2025 20:20,HDFC0001234,128.190.207.140,08:3F:78:14:0F:FB,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
60612,90020,124721.74,958.54,123763.2,55799.26,602,7,-197.27,717,4,INR,Portugal,Desktop,PARTIAL,1,0,0,T00001372,05-04-2025 20:20,ICIC0000456,123.79.58.70,9F:DB:AD:38:8B:40,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
20437,33609,46712.87,20603.34,26109.53,78392.03,699,6,-75.69,566,6,INR,Croatia,ATM,FULL,0,1,1,T00001373,05-04-2025 20:20,AXIS0000312,108.169.85.192,75:55:C6:7E:AE:FF,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
12908,24736,16199.96,29876.98,-13677.02,44885.75,985,4,-324.01,2448,5,INR,Cook Islands,Tablet,PARTIAL,1,1,0,T00001374,05-04-2025 20:20,ICIC0000456,199.32.115.127,67:1A:44:63:35:B6,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
60612,67254,60441.6,22861.27,37580.33,89718.32,963,4,-746.28,985,3,INR,Albania,Tablet,NONE,0,0,1,T00001375,05-04-2025 20:20,AXIS0000312,197.170.252.11,CC:0E:11:6A:5C:43,User purchased from Target,Target,,,,,,,,,,,,,,,,,,,
66421,90525,96660.45,26807.32,69853.13,85032.4,557,1,-2765.14,296,6,INR,United Kingdom,POS,PARTIAL,0,0,1,T00001376,05-04-2025 20:20,ICIC0000456,251.30.179.75,49:39:59:57:10:A9,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
12908,77011,118112.09,31448.86,86663.23,16316.59,637,4,-553.78,2260,6,INR,Malaysia,Mobile,NONE,1,1,1,T00001377,05-04-2025 20:20,SBIN0001234,125.204.131.61,A0:11:B7:90:89:92,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
84782,29999,85406.51,37224.43,48182.08,44905.05,829,4,-1974.35,1887,5,INR,Falkland Islands (Malvinas),Tablet,NONE,1,0,0,T00001378,05-04-2025 20:20,ICIC0000456,136.186.15.104,E3:B9:0F:53:E6:30,User purchased from Amazon,Amazon,,,,,,,,,,,,,,,,,,,
35651,34142,83919.71,40760.95,43158.76,44895.04,835,7,193.28,1211,7,INR,Croatia,Mobile,FULL,0,1,1,T00001379,05-04-2025 20:20,SBIN0001234,136.37.38.82,0D:3F:34:1E:7D:19,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
12908,76170,143375.89,30116.83,113259.06,53987.32,620,8,-2126.14,1674,8,INR,Afghanistan,Desktop,NONE,0,0,1,T00001380,05-04-2025 20:20,HDFC0001234,69.50.207.201,42:D9:4A:4E:FB:D2,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
39828,60833,73036.09,42340.08,30696.01,46631.6,689,2,-557.36,2676,7,INR,Saint Vincent and the Grenadines,POS,FULL,0,1,1,T00001381,05-04-2025 20:20,SBIN0000234,47.221.165.140,12:21:9D:5D:2C:7C,User purchased from Etsy,Etsy,,,,,,,,,,,,,,,,,,,
12908,10271,89859.36,17689.7,72169.66,73924.7,606,4,592.6,1681,5,INR,Luxembourg,POS,NONE,0,1,1,T00001382,05-04-2025 20:20,ICIC0000889,87.14.81.244,C7:8A:FF:9F:A4:7E,User purchased from Flipkart,Flipkart,,,,,,,,,,,,,,,,,,,
63964,17064,106227.13,46769.11,59458.02,91259.73,928,2,-2080.01,1335,7,INR,Suriname,ATM,FULL,0,0,1,T00001383,05-04-2025 20:20,AXIS0000312,174.138.148.199,D6:F1:C7:B1:1A:8A,User purchased from Shopify,Shopify,,,,,,,,,,,,,,,,,,,
54376,63214,141109.98,17795.72,123314.26,93263.83,440,3,612.26,840,1,INR,Spain,Mobile,NONE,0,1,1,T00001384,05-04-2025 20:20,SBIN0000234,51.214.142.54,17:00:1F:57:04:D5,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
32392,89869,96003.3,2962.6,93040.7,11229.54,784,5,1409.24,2927,0,INR,New Caledonia,Laptop,NONE,0,1,0,T00001385,05-04-2025 20:20,ICIC0000456,46.93.41.184,23:C1:B8:DC:99:58,User purchased from eBay,eBay,,,,,,,,,,,,,,,,,,,
51551,39532,44911.44,38603.78,6307.66,71274.92,781,1,2797.9,1094,8,INR,Malawi,Mobile,NONE,1,1,1,T00001386,05-04-2025 20:20,SBIN0000234,177.139.32.194,80:1A:E3:B1:CC:E4,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
43766,21186,20863.98,47431.92,-26567.94,20749.49,955,7,-2443.48,367,2,INR,Croatia,Tablet,PARTIAL,1,0,0,T00001387,05-04-2025 20:20,AXIS0000312,193.242.78.165,4C:A8:22:5A:92:DD,User purchased from Walmart,Walmart,,,,,,,,,,,,,,,,,,,
32392,39713,111321.46,31044.65,80276.81,44297.61,798,10,1596.67,417,1,INR,Yemen,ATM,NONE,1,1,0,T00001388,05-04-2025 20:20,SBIN0000234,227.192.36.229,51:39:01:9C:BF:32,User purchased from Best Buy,Best Buy,,,,,,,,,,,,,,,,,,,
